,datetime,meter_id,meter_reading,Watts,kWh
378,4/30/2024 10:45:00 AM,179103425,1594.17,1594170.0,398.5425
379,4/30/2024 11:00:00 AM,179103425,1646.84,1646840.0,411.71
380,4/30/2024 11:15:00 AM,179103425,4854.69,4854690.0,1213.6725
381,4/30/2024 11:30:00 AM,179103425,758.65,758650.0,189.6625
382,4/30/2024 11:45:00 AM,179103425,755.59,755590.0,188.8975
383,4/30/2024 12:00:00 PM,179103425,687.91,687910.0,171.9775
384,4/30/2024 12:15:00 AM,179103728,29936.95,29936950.0,7484.2375
385,4/30/2024 12:30:00 AM,179103728,29321.55,29321550.0,7330.3875
386,4/30/2024 12:45:00 AM,179103728,29162.84,29162840.0,7290.71
387,4/30/2024 1:00:00 AM,179103728,29517.69,29517690.0,7379.4225
388,4/30/2024 1:15:00 AM,179103728,29315.09,29315090.0,7328.7725
389,4/30/2024 1:30:00 AM,179103728,29135.33,29135330.0,7283.8325
390,4/30/2024 1:45:00 AM,179103728,29043.19,29043190.0,7260.7975
391,4/30/2024 2:00:00 AM,179103728,29243.7,29243700.0,7310.925
392,4/30/2024 2:15:00 AM,179103728,28840.19,28840190.0,7210.0475
393,4/30/2024 2:30:00 AM,179103728,29680.2,29680200.0,7420.05
394,4/30/2024 2:45:00 AM,179103728,28652.65,28652650.0,7163.1625
395,4/30/2024 3:00:00 AM,179103728,29491.39,29491390.0,7372.8475
396,4/30/2024 3:15:00 AM,179103728,32741.59,32741590.0,8185.3975
397,4/30/2024 3:30:00 AM,179103728,29517.48,29517480.0,7379.37
398,4/30/2024 3:45:00 AM,179103728,29076.0,29076000.0,7269.0
399,4/30/2024 4:00:00 AM,179103728,29145.91,29145910.0,7286.4775
400,4/30/2024 4:15:00 AM,179103728,36197.33,36197330.0,9049.3325
401,4/30/2024 4:30:00 AM,179103728,28299.72,28299720.0,7074.93
402,4/30/2024 4:45:00 AM,179103728,28795.94,28795940.0,7198.985
403,4/30/2024 5:00:00 AM,179103728,38285.3,38285300.0,9571.325
404,4/30/2024 5:15:00 AM,179103728,28648.55,28648550.0,7162.1375
405,4/30/2024 5:30:00 AM,179103728,28100.91,28100910.0,7025.2275
406,4/30/2024 5:45:00 AM,179103728,28673.18,28673180.0,7168.295
407,4/30/2024 6:00:00 AM,179103728,28510.84,28510840.0,7127.71
408,4/30/2024 6:15:00 AM,179103728,81666.52,81666520.0,20416.63
409,4/30/2024 6:30:00 AM,179103728,44501.84,44501840.0,11125.46
410,4/30/2024 6:45:00 AM,179103728,67273.95,67273950.0,16818.4875
411,4/30/2024 7:00:00 AM,179103728,61017.15,61017150.0,15254.2875
412,4/30/2024 7:15:00 AM,179103728,58064.09,58064090.0,14516.0225
413,4/30/2024 7:30:00 AM,179103728,55256.92,55256920.0,13814.23
414,4/30/2024 7:45:00 AM,179103728,55945.66,55945660.0,13986.415
415,4/30/2024 8:00:00 AM,179103728,56608.57,56608570.0,14152.1425
416,4/30/2024 8:15:00 AM,179103728,54209.91,54209910.0,13552.4775
417,4/30/2024 8:30:00 AM,179103728,54455.62,54455620.0,13613.905
418,4/30/2024 8:45:00 AM,179103728,55972.63,55972630.0,13993.1575
419,4/30/2024 9:00:00 AM,179103728,61295.27,61295270.0,15323.8175
420,4/30/2024 9:15:00 AM,179103728,58795.0,58795000.0,14698.75
421,4/30/2024 9:30:00 AM,179103728,66186.89,66186890.0,16546.7225
422,4/30/2024 9:45:00 AM,179103728,67248.95,67248950.0,16812.2375
423,4/30/2024 10:00:00 AM,179103728,71427.66,71427660.0,17856.915
424,4/30/2024 10:15:00 AM,179103728,73079.68,73079680.0,18269.92
425,4/30/2024 10:30:00 AM,179103728,71477.41,71477410.0,17869.3525
426,4/30/2024 10:45:00 AM,179103728,75427.55,75427550.0,18856.8875
427,4/30/2024 11:00:00 AM,179103728,76689.09,76689090.0,19172.2725
428,4/30/2024 11:15:00 AM,179103728,77580.86,77580860.0,19395.215
429,4/30/2024 11:30:00 AM,179103728,78597.89,78597890.0,19649.4725
430,4/30/2024 11:45:00 AM,179103728,75900.57,75900570.0,18975.1425
431,4/30/2024 12:00:00 PM,179103728,74710.15,74710150.0,18677.5375
432,4/30/2024 12:15:00 AM,179103829,4120.21,4120210.0,1030.0525
433,4/30/2024 12:30:00 AM,179103829,4049.64,4049640.0,1012.41
434,4/30/2024 12:45:00 AM,179103829,6834.14,6834140.0,1708.535
435,4/30/2024 1:00:00 AM,179103829,9153.98,9153980.0,2288.495
436,4/30/2024 1:15:00 AM,179103829,8281.09,8281090.0,2070.2725
437,4/30/2024 1:30:00 AM,179103829,8234.7,8234700.000000001,2058.675
438,4/30/2024 1:45:00 AM,179103829,8327.33,8327330.0,2081.8325
439,4/30/2024 2:00:00 AM,179103829,8257.81,8257809.999999999,2064.4525
440,4/30/2024 2:15:00 AM,179103829,6507.0,6507000.0,1626.75
441,4/30/2024 2:30:00 AM,179103829,6557.66,6557660.0,1639.415
442,4/30/2024 2:45:00 AM,179103829,6610.41,6610410.0,1652.6025
443,4/30/2024 3:00:00 AM,179103829,4167.69,4167689.9999999995,1041.9225
444,4/30/2024 3:15:00 AM,179103829,4022.8,4022800.0,1005.7
445,4/30/2024 3:30:00 AM,179103829,4027.28,4027280.0,1006.82
446,4/30/2024 3:45:00 AM,179103829,3866.65,3866650.0,966.6625
447,4/30/2024 4:00:00 AM,179103829,3924.42,3924420.0,981.105
448,4/30/2024 4:15:00 AM,179103829,4784.68,4784680.0,1196.17
449,4/30/2024 4:30:00 AM,179103829,7361.37,7361370.0,1840.3425
450,4/30/2024 4:45:00 AM,179103829,7438.23,7438230.0,1859.5575
451,4/30/2024 5:00:00 AM,179103829,4815.2,4815200.0,1203.8
452,4/30/2024 5:15:00 AM,179103829,4734.51,4734510.0,1183.6275
453,4/30/2024 5:30:00 AM,179103829,4577.85,4577850.0,1144.4625
454,4/30/2024 5:45:00 AM,179103829,6571.75,6571750.0,1642.9375
455,4/30/2024 6:00:00 AM,179103829,5751.67,5751670.0,1437.9175
456,4/30/2024 6:15:00 AM,179103829,6445.16,6445160.0,1611.29
457,4/30/2024 6:30:00 AM,179103829,6605.58,6605580.0,1651.395
458,4/30/2024 6:45:00 AM,179103829,19675.09,19675090.0,4918.7725
459,4/30/2024 7:00:00 AM,179103829,19877.65,19877650.0,4969.4125
460,4/30/2024 7:15:00 AM,179103829,14834.86,14834860.0,3708.715
461,4/30/2024 7:30:00 AM,179103829,10937.72,10937720.0,2734.43
462,4/30/2024 7:45:00 AM,179103829,10812.6,10812600.0,2703.15
463,4/30/2024 8:00:00 AM,179103829,14531.48,14531480.0,3632.87
464,4/30/2024 8:15:00 AM,179103829,7281.17,7281170.0,1820.2925
465,4/30/2024 8:30:00 AM,179103829,4746.75,4746750.0,1186.6875
466,4/30/2024 8:45:00 AM,179103829,4622.64,4622640.0,1155.66
467,4/30/2024 9:00:00 AM,179103829,4909.05,4909050.0,1227.2625
468,4/30/2024 9:15:00 AM,179103829,4936.91,4936910.0,1234.2275
469,4/30/2024 9:30:00 AM,179103829,14940.22,14940220.0,3735.055
470,4/30/2024 9:45:00 AM,179103829,10158.44,10158440.0,2539.61
471,4/30/2024 10:00:00 AM,179103829,7496.38,7496380.0,1874.095
472,4/30/2024 10:15:00 AM,179103829,7673.98,7673980.0,1918.495
473,4/30/2024 10:30:00 AM,179103829,10178.14,10178140.0,2544.535
474,4/30/2024 10:45:00 AM,179103829,10302.2,10302200.0,2575.55
475,4/30/2024 11:00:00 AM,179103829,10908.37,10908370.0,2727.0925
476,4/30/2024 11:15:00 AM,179103829,16325.64,16325640.0,4081.41
477,4/30/2024 11:30:00 AM,179103829,23096.13,23096130.0,5774.0325
478,4/30/2024 11:45:00 AM,179103829,19991.43,19991430.0,4997.8575
479,4/30/2024 12:00:00 PM,179103829,12425.59,12425590.0,3106.3975
480,4/30/2024 12:15:00 AM,179104325,70989.11,70989110.0,17747.2775
481,4/30/2024 12:30:00 AM,179104325,69247.91,69247910.0,17311.9775
482,4/30/2024 12:45:00 AM,179104325,67611.84,67611840.0,16902.96
483,4/30/2024 1:00:00 AM,179104325,70309.96,70309960.0,17577.49
484,4/30/2024 1:15:00 AM,179104325,68208.52,68208520.0,17052.13
485,4/30/2024 1:30:00 AM,179104325,70303.66,70303660.0,17575.915
486,4/30/2024 1:45:00 AM,179104325,68567.34,68567340.0,17141.835
487,4/30/2024 2:00:00 AM,179104325,69406.89,69406890.0,17351.7225
488,4/30/2024 2:15:00 AM,179104325,68170.23,68170230.0,17042.5575
489,4/30/2024 2:30:00 AM,179104325,68468.33,68468330.0,17117.0825
490,4/30/2024 2:45:00 AM,179104325,69137.53,69137530.0,17284.3825
491,4/30/2024 3:00:00 AM,179104325,69328.45,69328450.0,17332.1125
492,4/30/2024 3:15:00 AM,179104325,67618.33,67618330.0,16904.5825
493,4/30/2024 3:30:00 AM,179104325,69573.4,69573400.0,17393.35
494,4/30/2024 3:45:00 AM,179104325,68282.26,68282260.0,17070.565
495,4/30/2024 4:00:00 AM,179104325,67065.96,67065960.00000001,16766.49
496,4/30/2024 4:15:00 AM,179104325,67564.34,67564340.0,16891.085
497,4/30/2024 4:30:00 AM,179104325,68438.73,68438730.0,17109.6825
498,4/30/2024 4:45:00 AM,179104325,67782.75,67782750.0,16945.6875
499,4/30/2024 5:00:00 AM,179104325,67755.32,67755320.0,16938.83
500,4/30/2024 5:15:00 AM,179104325,67286.33,67286330.0,16821.5825
501,4/30/2024 5:30:00 AM,179104325,67904.83,67904830.0,16976.2075
502,4/30/2024 5:45:00 AM,179104325,67110.12,67110120.0,16777.53
503,4/30/2024 6:00:00 AM,179104325,67609.54,67609540.0,16902.385
504,4/30/2024 6:15:00 AM,179104325,109961.18,109961180.0,27490.295
505,4/30/2024 6:30:00 AM,179104325,162717.36,162717360.0,40679.34
506,4/30/2024 6:45:00 AM,179104325,151024.63,151024630.0,37756.1575
507,4/30/2024 7:00:00 AM,179104325,158776.17,158776170.0,39694.0425
508,4/30/2024 7:15:00 AM,179104325,168209.78,168209780.0,42052.445
509,4/30/2024 7:30:00 AM,179104325,161039.2,161039200.0,40259.8
510,4/30/2024 7:45:00 AM,179104325,167068.23,167068230.0,41767.0575
511,4/30/2024 8:00:00 AM,179104325,165892.78,165892780.0,41473.195
512,4/30/2024 8:15:00 AM,179104325,175925.67,175925670.0,43981.4175
513,4/30/2024 8:30:00 AM,179104325,181880.95,181880950.0,45470.2375
514,4/30/2024 8:45:00 AM,179104325,187121.88,187121880.0,46780.47
515,4/30/2024 9:00:00 AM,179104325,196987.89,196987890.0,49246.9725
516,4/30/2024 9:15:00 AM,179104325,199782.86,199782860.0,49945.715
517,4/30/2024 9:30:00 AM,179104325,193904.7,193904700.0,48476.175
518,4/30/2024 9:45:00 AM,179104325,208039.48,208039480.0,52009.87
519,4/30/2024 10:00:00 AM,179104325,226582.27,226582270.0,56645.5675
520,4/30/2024 10:15:00 AM,179104325,222977.14,222977140.0,55744.285
521,4/30/2024 10:30:00 AM,179104325,224436.17,224436170.0,56109.0425
522,4/30/2024 10:45:00 AM,179104325,220148.13,220148130.0,55037.0325
523,4/30/2024 11:00:00 AM,179104325,239507.03,239507030.0,59876.7575
524,4/30/2024 11:15:00 AM,179104325,231910.47,231910470.0,57977.6175
525,4/30/2024 11:30:00 AM,179104325,226377.44,226377440.0,56594.36
526,4/30/2024 11:45:00 AM,179104325,238836.69,238836690.0,59709.1725
527,4/30/2024 12:00:00 PM,179104325,237878.13,237878130.0,59469.5325
528,4/30/2024 12:15:00 AM,179105326,56007.65,56007650.0,14001.9125
529,4/30/2024 12:30:00 AM,179105326,51443.96,51443960.0,12860.99
530,4/30/2024 12:45:00 AM,179105326,50832.13,50832130.0,12708.0325
531,4/30/2024 1:00:00 AM,179105326,43224.3,43224300.0,10806.075
532,4/30/2024 1:15:00 AM,179105326,44314.39,44314390.0,11078.5975
533,4/30/2024 1:30:00 AM,179105326,47972.43,47972430.0,11993.1075
534,4/30/2024 1:45:00 AM,179105326,46218.79,46218790.0,11554.6975
535,4/30/2024 2:00:00 AM,179105326,40414.05,40414050.0,10103.5125
536,4/30/2024 2:15:00 AM,179105326,40550.87,40550870.0,10137.7175
537,4/30/2024 2:30:00 AM,179105326,39290.32,39290320.0,9822.58
538,4/30/2024 2:45:00 AM,179105326,46445.12,46445120.0,11611.28
539,4/30/2024 3:00:00 AM,179105326,47293.54,47293540.0,11823.385
540,4/30/2024 3:15:00 AM,179105326,48700.23,48700230.0,12175.0575
541,4/30/2024 3:30:00 AM,179105326,45370.3,45370300.0,11342.575
542,4/30/2024 3:45:00 AM,179105326,43244.84,43244840.0,10811.21
543,4/30/2024 4:00:00 AM,179105326,45005.5,45005500.0,11251.375
544,4/30/2024 4:15:00 AM,179105326,48071.21,48071210.0,12017.8025
545,4/30/2024 4:30:00 AM,179105326,52582.29,52582290.0,13145.5725
546,4/30/2024 4:45:00 AM,179105326,52131.29,52131290.0,13032.8225
547,4/30/2024 5:00:00 AM,179105326,40899.06,40899060.0,10224.765
548,4/30/2024 5:15:00 AM,179105326,38830.26,38830260.0,9707.565
549,4/30/2024 5:30:00 AM,179105326,36804.29,36804290.0,9201.0725
550,4/30/2024 5:45:00 AM,179105326,51644.48,51644480.0,12911.12
551,4/30/2024 6:00:00 AM,179105326,52587.84,52587840.0,13146.96
552,4/30/2024 6:15:00 AM,179105326,51467.5,51467500.0,12866.875
553,4/30/2024 6:30:00 AM,179105326,47718.13,47718130.0,11929.5325
554,4/30/2024 6:45:00 AM,179105326,57482.07,57482070.0,14370.5175
555,4/30/2024 7:00:00 AM,179105326,61380.44,61380440.0,15345.11
556,4/30/2024 7:15:00 AM,179105326,59404.75,59404750.0,14851.1875
557,4/30/2024 7:30:00 AM,179105326,58345.86,58345860.0,14586.465
558,4/30/2024 7:45:00 AM,179105326,45998.12,45998120.0,11499.53
559,4/30/2024 8:00:00 AM,179105326,45218.97,45218970.0,11304.7425
560,4/30/2024 8:15:00 AM,179105326,46633.61,46633610.0,11658.4025
561,4/30/2024 8:30:00 AM,179105326,52768.0,52768000.0,13192.0
562,4/30/2024 8:45:00 AM,179105326,51922.32,51922320.0,12980.58
563,4/30/2024 9:00:00 AM,179105326,52849.79,52849790.0,13212.4475
564,4/30/2024 9:15:00 AM,179105326,58723.23,58723230.0,14680.8075
565,4/30/2024 9:30:00 AM,179105326,58708.23,58708230.0,14677.0575
566,4/30/2024 9:45:00 AM,179105326,48986.48,48986480.0,12246.62
567,4/30/2024 10:00:00 AM,179105326,55329.96,55329960.0,13832.49
568,4/30/2024 10:15:00 AM,179105326,54747.48,54747480.0,13686.87
569,4/30/2024 10:30:00 AM,179105326,55402.62,55402620.0,13850.655
570,4/30/2024 10:45:00 AM,179105326,72914.74,72914740.0,18228.685
571,4/30/2024 11:00:00 AM,179105326,64918.31,64918310.0,16229.5775
572,4/30/2024 11:15:00 AM,179105326,64996.27,64996270.0,16249.0675
573,4/30/2024 11:30:00 AM,179105326,68573.3,68573300.0,17143.325
574,4/30/2024 11:45:00 AM,179105326,69061.29,69061290.0,17265.3225
575,4/30/2024 12:00:00 PM,179105326,70313.87,70313870.0,17578.4675
576,4/30/2024 12:15:00 AM,179105427,23076.09,23076090.0,5769.0225
577,4/30/2024 12:30:00 AM,179105427,23223.01,23223010.0,5805.7525
578,4/30/2024 12:45:00 AM,179105427,24958.74,24958740.0,6239.685
579,4/30/2024 1:00:00 AM,179105427,34935.07,34935070.0,8733.7675
580,4/30/2024 1:15:00 AM,179105427,22650.55,22650550.0,5662.6375
581,4/30/2024 1:30:00 AM,179105427,31902.12,31902120.0,7975.53
582,4/30/2024 1:45:00 AM,179105427,22561.91,22561910.0,5640.4775
583,4/30/2024 2:00:00 AM,179105427,22693.33,22693330.0,5673.3325
584,4/30/2024 2:15:00 AM,179105427,24701.53,24701530.0,6175.3825
585,4/30/2024 2:30:00 AM,179105427,23945.84,23945840.0,5986.46
586,4/30/2024 2:45:00 AM,179105427,22586.58,22586580.0,5646.645
587,4/30/2024 3:00:00 AM,179105427,22939.7,22939700.0,5734.925
588,4/30/2024 3:15:00 AM,179105427,22779.09,22779090.0,5694.7725
589,4/30/2024 3:30:00 AM,179105427,24624.73,24624730.0,6156.1825
590,4/30/2024 3:45:00 AM,179105427,22457.67,22457670.0,5614.4175
591,4/30/2024 4:00:00 AM,179105427,24258.09,24258090.0,6064.5225
592,4/30/2024 4:15:00 AM,179105427,22555.64,22555640.0,5638.91
593,4/30/2024 4:30:00 AM,179105427,24526.07,24526070.0,6131.5175
594,4/30/2024 4:45:00 AM,179105427,26458.31,26458310.0,6614.5775
595,4/30/2024 5:00:00 AM,179105427,29266.8,29266800.0,7316.7
596,4/30/2024 5:15:00 AM,179105427,27592.02,27592020.0,6898.005
597,4/30/2024 5:30:00 AM,179105427,24441.52,24441520.0,6110.38
598,4/30/2024 5:45:00 AM,179105427,26824.01,26824010.0,6706.0025
599,4/30/2024 6:00:00 AM,179105427,26770.92,26770920.0,6692.73
600,4/30/2024 6:15:00 AM,179105427,26263.33,26263330.0,6565.8325
601,4/30/2024 6:30:00 AM,179105427,23514.1,23514100.0,5878.525
602,4/30/2024 6:45:00 AM,179105427,26762.56,26762560.0,6690.64
603,4/30/2024 7:00:00 AM,179105427,30881.64,30881640.0,7720.41
604,4/30/2024 7:15:00 AM,179105427,28519.22,28519220.0,7129.805
605,4/30/2024 7:30:00 AM,179105427,31646.13,31646130.0,7911.5325
606,4/30/2024 7:45:00 AM,179105427,29979.67,29979670.0,7494.9175
607,4/30/2024 8:00:00 AM,179105427,29724.34,29724340.0,7431.085
608,4/30/2024 8:15:00 AM,179105427,34465.44,34465440.0,8616.36
609,4/30/2024 8:30:00 AM,179105427,41854.41,41854410.0,10463.6025
610,4/30/2024 8:45:00 AM,179105427,33353.16,33353160.000000004,8338.29
611,4/30/2024 9:00:00 AM,179105427,33172.69,33172690.000000004,8293.1725
612,4/30/2024 9:15:00 AM,179105427,32599.79,32599790.0,8149.9475
613,4/30/2024 9:30:00 AM,179105427,41743.99,41743990.0,10435.9975
614,4/30/2024 9:45:00 AM,179105427,33376.0,33376000.0,8344.0
615,4/30/2024 10:00:00 AM,179105427,34317.3,34317300.0,8579.325
616,4/30/2024 10:15:00 AM,179105427,33002.52,33002519.999999996,8250.63
617,4/30/2024 10:30:00 AM,179105427,44549.7,44549700.0,11137.425
618,4/30/2024 10:45:00 AM,179105427,30302.76,30302760.0,7575.69
619,4/30/2024 11:00:00 AM,179105427,42924.91,42924910.0,10731.2275
620,4/30/2024 11:15:00 AM,179105427,46657.44,46657440.0,11664.36
621,4/30/2024 11:30:00 AM,179105427,44515.95,44515950.0,11128.9875
622,4/30/2024 11:45:00 AM,179105427,32361.59,32361590.0,8090.3975
623,4/30/2024 12:00:00 PM,179105427,42699.36,42699360.0,10674.84
624,4/30/2024 12:15:00 AM,179105427,23076.09,23076090.0,5769.0225
625,4/30/2024 12:30:00 AM,179105427,23223.01,23223010.0,5805.7525
626,4/30/2024 12:45:00 AM,179105427,24958.74,24958740.0,6239.685
627,4/30/2024 1:00:00 AM,179105427,34935.07,34935070.0,8733.7675
628,4/30/2024 1:15:00 AM,179105427,22650.55,22650550.0,5662.6375
629,4/30/2024 1:30:00 AM,179105427,31902.12,31902120.0,7975.53
630,4/30/2024 1:45:00 AM,179105427,22561.91,22561910.0,5640.4775
631,4/30/2024 2:00:00 AM,179105427,22693.33,22693330.0,5673.3325
632,4/30/2024 2:15:00 AM,179105427,24701.53,24701530.0,6175.3825
633,4/30/2024 2:30:00 AM,179105427,23945.84,23945840.0,5986.46
634,4/30/2024 2:45:00 AM,179105427,22586.58,22586580.0,5646.645
635,4/30/2024 3:00:00 AM,179105427,22939.7,22939700.0,5734.925
636,4/30/2024 3:15:00 AM,179105427,22779.09,22779090.0,5694.7725
637,4/30/2024 3:30:00 AM,179105427,24624.73,24624730.0,6156.1825
638,4/30/2024 3:45:00 AM,179105427,22457.67,22457670.0,5614.4175
639,4/30/2024 4:00:00 AM,179105427,24258.09,24258090.0,6064.5225
640,4/30/2024 4:15:00 AM,179105427,22555.64,22555640.0,5638.91
641,4/30/2024 4:30:00 AM,179105427,24526.07,24526070.0,6131.5175
642,4/30/2024 4:45:00 AM,179105427,26458.31,26458310.0,6614.5775
643,4/30/2024 5:00:00 AM,179105427,29266.8,29266800.0,7316.7
644,4/30/2024 5:15:00 AM,179105427,27592.02,27592020.0,6898.005
645,4/30/2024 5:30:00 AM,179105427,24441.52,24441520.0,6110.38
646,4/30/2024 5:45:00 AM,179105427,26824.01,26824010.0,6706.0025
647,4/30/2024 6:00:00 AM,179105427,26770.92,26770920.0,6692.73
648,4/30/2024 6:15:00 AM,179105427,26263.33,26263330.0,6565.8325
649,4/30/2024 6:30:00 AM,179105427,23514.1,23514100.0,5878.525
650,4/30/2024 6:45:00 AM,179105427,26762.56,26762560.0,6690.64
651,4/30/2024 7:00:00 AM,179105427,30881.64,30881640.0,7720.41
652,4/30/2024 7:15:00 AM,179105427,28519.22,28519220.0,7129.805
653,4/30/2024 7:30:00 AM,179105427,31646.13,31646130.0,7911.5325
654,4/30/2024 7:45:00 AM,179105427,29979.67,29979670.0,7494.9175
655,4/30/2024 8:00:00 AM,179105427,29724.34,29724340.0,7431.085
656,4/30/2024 8:15:00 AM,179105427,34465.44,34465440.0,8616.36
657,4/30/2024 8:30:00 AM,179105427,41854.41,41854410.0,10463.6025
658,4/30/2024 8:45:00 AM,179105427,33353.16,33353160.000000004,8338.29
659,4/30/2024 9:00:00 AM,179105427,33172.69,33172690.000000004,8293.1725
660,4/30/2024 9:15:00 AM,179105427,32599.79,32599790.0,8149.9475
661,4/30/2024 9:30:00 AM,179105427,41743.99,41743990.0,10435.9975
662,4/30/2024 9:45:00 AM,179105427,33376.0,33376000.0,8344.0
663,4/30/2024 10:00:00 AM,179105427,34317.3,34317300.0,8579.325
664,4/30/2024 10:15:00 AM,179105427,33002.52,33002519.999999996,8250.63
665,4/30/2024 10:30:00 AM,179105427,44549.7,44549700.0,11137.425
666,4/30/2024 10:45:00 AM,179105427,30302.76,30302760.0,7575.69
667,4/30/2024 11:00:00 AM,179105427,42924.91,42924910.0,10731.2275
668,4/30/2024 11:15:00 AM,179105427,46657.44,46657440.0,11664.36
669,4/30/2024 11:30:00 AM,179105427,44515.95,44515950.0,11128.9875
670,4/30/2024 11:45:00 AM,179105427,32361.59,32361590.0,8090.3975
671,4/30/2024 12:00:00 PM,179105427,42699.36,42699360.0,10674.84
672,4/30/2024 12:15:00 AM,179105427,23076.09,23076090.0,5769.0225
673,4/30/2024 12:30:00 AM,179105427,23223.01,23223010.0,5805.7525
674,4/30/2024 12:45:00 AM,179105427,24958.74,24958740.0,6239.685
675,4/30/2024 1:00:00 AM,179105427,34935.07,34935070.0,8733.7675
676,4/30/2024 1:15:00 AM,179105427,22650.55,22650550.0,5662.6375
677,4/30/2024 1:30:00 AM,179105427,31902.12,31902120.0,7975.53
678,4/30/2024 1:45:00 AM,179105427,22561.91,22561910.0,5640.4775
679,4/30/2024 2:00:00 AM,179105427,22693.33,22693330.0,5673.3325
680,4/30/2024 2:15:00 AM,179105427,24701.53,24701530.0,6175.3825
681,4/30/2024 2:30:00 AM,179105427,23945.84,23945840.0,5986.46
682,4/30/2024 2:45:00 AM,179105427,22586.58,22586580.0,5646.645
683,4/30/2024 3:00:00 AM,179105427,22939.7,22939700.0,5734.925
684,4/30/2024 3:15:00 AM,179105427,22779.09,22779090.0,5694.7725
685,4/30/2024 3:30:00 AM,179105427,24624.73,24624730.0,6156.1825
686,4/30/2024 3:45:00 AM,179105427,22457.67,22457670.0,5614.4175
687,4/30/2024 4:00:00 AM,179105427,24258.09,24258090.0,6064.5225
688,4/30/2024 4:15:00 AM,179105427,22555.64,22555640.0,5638.91
689,4/30/2024 4:30:00 AM,179105427,24526.07,24526070.0,6131.5175
690,4/30/2024 4:45:00 AM,179105427,26458.31,26458310.0,6614.5775
691,4/30/2024 5:00:00 AM,179105427,29266.8,29266800.0,7316.7
692,4/30/2024 5:15:00 AM,179105427,27592.02,27592020.0,6898.005
693,4/30/2024 5:30:00 AM,179105427,24441.52,24441520.0,6110.38
694,4/30/2024 5:45:00 AM,179105427,26824.01,26824010.0,6706.0025
695,4/30/2024 6:00:00 AM,179105427,26770.92,26770920.0,6692.73
696,4/30/2024 6:15:00 AM,179105427,26263.33,26263330.0,6565.8325
697,4/30/2024 6:30:00 AM,179105427,23514.1,23514100.0,5878.525
698,4/30/2024 6:45:00 AM,179105427,26762.56,26762560.0,6690.64
699,4/30/2024 7:00:00 AM,179105427,30881.64,30881640.0,7720.41
700,4/30/2024 7:15:00 AM,179105427,28519.22,28519220.0,7129.805
701,4/30/2024 7:30:00 AM,179105427,31646.13,31646130.0,7911.5325
702,4/30/2024 7:45:00 AM,179105427,29979.67,29979670.0,7494.9175
703,4/30/2024 8:00:00 AM,179105427,29724.34,29724340.0,7431.085
704,4/30/2024 8:15:00 AM,179105427,34465.44,34465440.0,8616.36
705,4/30/2024 8:30:00 AM,179105427,41854.41,41854410.0,10463.6025
706,4/30/2024 8:45:00 AM,179105427,33353.16,33353160.000000004,8338.29
707,4/30/2024 9:00:00 AM,179105427,33172.69,33172690.000000004,8293.1725
708,4/30/2024 9:15:00 AM,179105427,32599.79,32599790.0,8149.9475
709,4/30/2024 9:30:00 AM,179105427,41743.99,41743990.0,10435.9975
710,4/30/2024 9:45:00 AM,179105427,33376.0,33376000.0,8344.0
711,4/30/2024 10:00:00 AM,179105427,34317.3,34317300.0,8579.325
712,4/30/2024 10:15:00 AM,179105427,33002.52,33002519.999999996,8250.63
713,4/30/2024 10:30:00 AM,179105427,44549.7,44549700.0,11137.425
714,4/30/2024 10:45:00 AM,179105427,30302.76,30302760.0,7575.69
715,4/30/2024 11:00:00 AM,179105427,42924.91,42924910.0,10731.2275
716,4/30/2024 11:15:00 AM,179105427,46657.44,46657440.0,11664.36
717,4/30/2024 11:30:00 AM,179105427,44515.95,44515950.0,11128.9875
718,4/30/2024 11:45:00 AM,179105427,32361.59,32361590.0,8090.3975
719,4/30/2024 12:00:00 PM,179105427,42699.36,42699360.0,10674.84
720,4/30/2024 12:15:00 AM,179105427,23076.09,23076090.0,5769.0225
721,4/30/2024 12:30:00 AM,179105427,23223.01,23223010.0,5805.7525
722,4/30/2024 12:45:00 AM,179105427,24958.74,24958740.0,6239.685
723,4/30/2024 1:00:00 AM,179105427,34935.07,34935070.0,8733.7675
724,4/30/2024 1:15:00 AM,179105427,22650.55,22650550.0,5662.6375
725,4/30/2024 1:30:00 AM,179105427,31902.12,31902120.0,7975.53
726,4/30/2024 1:45:00 AM,179105427,22561.91,22561910.0,5640.4775
727,4/30/2024 2:00:00 AM,179105427,22693.33,22693330.0,5673.3325
728,4/30/2024 2:15:00 AM,179105427,24701.53,24701530.0,6175.3825
729,4/30/2024 2:30:00 AM,179105427,23945.84,23945840.0,5986.46
730,4/30/2024 2:45:00 AM,179105427,22586.58,22586580.0,5646.645
731,4/30/2024 3:00:00 AM,179105427,22939.7,22939700.0,5734.925
732,4/30/2024 3:15:00 AM,179105427,22779.09,22779090.0,5694.7725
733,4/30/2024 3:30:00 AM,179105427,24624.73,24624730.0,6156.1825
734,4/30/2024 3:45:00 AM,179105427,22457.67,22457670.0,5614.4175
735,4/30/2024 4:00:00 AM,179105427,24258.09,24258090.0,6064.5225
736,4/30/2024 4:15:00 AM,179105427,22555.64,22555640.0,5638.91
737,4/30/2024 4:30:00 AM,179105427,24526.07,24526070.0,6131.5175
738,4/30/2024 4:45:00 AM,179105427,26458.31,26458310.0,6614.5775
739,4/30/2024 5:00:00 AM,179105427,29266.8,29266800.0,7316.7
